amount,card_name,is_foil,is_pinned,is_signed,set_id,set_code,collector_number,language,condition,comment,added
1,"Flagstones of Trokair",,,,,"TSR",,,,,
1,"Flame Jab",,,,,"EMA",,,,,
1,"Flame-Kin Zealot",,,,,"EMA",,,,,
1,"Flameblast Dragon",,,,,"C18",,,,,
2,"Flamekin Village",,,,,"CM2",,,,,
1,"Flamerush Rider",,,,,"C19",,,,,
1,"Flames of the Raze-Boar",,,,,"JMP",,,,,
1,"Flameshot",,,,,"PCY",,,,,
1,"Flametongue Kavu",,,,,"JMP",,,,,
1,"Flamewave Invoker",,,,,"BBD",,,,,
1,"Flamewright",,,,,"CNS",,,,,
2,"Flaring Flame-Kin",,,,,"CNS",,,,,
1,"Flavor Judge",,,,,"UND",,,,,
1,"Flawless Maneuver",,,,,"C20",,,,,
1,"Flayer Husk",,,,,"MM2","214",,,,
1,"Flayer of the Hatebound",,,,,"C19",,,,,
1,"Flaying Tendrils",,,,,"OGW",,,,,
1,"Fleecemane Lion",,,,,"C17","172",,,,
1,"Fleecemane Lion",,,,,"C17","172",,,,
1,"Fleet Swallower",,,,,"XLN",,,,,
2,"Fleetfeather Sandals",,,,,"THS",,,,,
1,"Fleetwheel Cruiser",,,,,"KLD",,,,,
1,"Flensermite",,,,,"MBS",,,,,
1,"Flesh to Dust",,,,,"ORI",,,,,
1,"Flesh-Eater Imp",,,,,"MBS",,,,,
1,"Fleshbag Marauder",,,,,"CM2","64",,,,
2,"Flicker of Fate",,,,,"THB",,,,,
1,"Flickerform",,,,,"CMA",,,,,
1,"Flickerwisp",,,,,"2X2",,,,,
1,"Flickerwisp",,,,,"2X2",,,,,
2,"Flickerwisp",,,,,"CMA","12",,,,
2,"Flight of Fancy",,,,,"UMA",,,,,
1,"Fling",,,,,"JMP",,,,,
1,"Flood of Recollection",,,,,"CMR",,,,,
1,"Flood Plain",,,,,"MIR","326",,,,
1,"Flooded Grove",,,,,"A25","239",,,,
5,"Flooded Strand",,,,,"KTK",,,,,
1,"Flourishing Defenses",,,,,"SHM",,,,,
1,"Flowstone Blade",,,,,"CNS",,,,,
1,"Fluctuator",,,,,"C20",,,,,
1,"Flumph",,,,,"AFR",,,,,
1,"Flunk",,,,,"STX",,,,,
4,"Flusterstorm",,,,,"IMA",,,,,
2,"Flux Channeler",,,,,"WAR",,,,,
1,"Fluxcharger",,,,,"DGM",,,,,
2,"Fly",,,,,"AFR",,,,,
1,"Flying Crane Technique",,,,,"KTK",,,,,
3,"Fog",,,,,"EMA",,,,,
2,"Fog Bank",,,,,"BBD",,,,,
1,"Fog Patch",,,,,"NEM",,,,,
1,"Fogwalker",,,,,"EMN",,,,,
3,"Foil",,,,,"UMA",,,,,
1,"Folk Hero",,,,,"CLB",,,,,
1,"Followed Footsteps",,,,,"CN2",,,,,
1,"Font of Mythos",,,,,"CON",,,,,
1,"Font of Return",,,,,"JOU",,,,,
2,"Food Chain",,,,,"2X2",,,,,
1,"Foot Soldiers",,,,,"9ED",,,,,
1,"Footlight Fiend",,,,,"RNA",,,,,
4,"Forbid",,,,,"EXO",,,,,
1,"Forbidden Alchemy",,,,,"UMA","56",,,,
1,"Forbidden Alchemy",,,,,"UMA","56",,,,
1,"Forbidden Orchard",,,,,"2X2",,,,,
1,"Force of Despair",,,,,"MH1",,,,,
4,"Force of Negation",,,,,"2X2",,,,,
1,"Force of Vigor",,,,,"H1R",,,,,
1,"Force of Will",,,,,"EMA","49",,,,
4,"Force of Will",,,,,"2XM",,,,,
2,"Forced Landing",,,,,"WAR",,,,,
2,"Forceful Denial",,,,,"CMR",,,,,
2,"Forebear's Blade",,,,,"DOM",,,,,
5,"Foreboding Ruins",,,,,"SOI","272",,,,
1,"Foreboding Ruins",,,,,"SOI","272",,,,
1,"Foreboding Ruins",,,,,"NCC",,,,,
1,"Foreboding Ruins",,,,,"NCC",,,,,
1,"Forerunner of the Coalition",,,,,"RIX",,,,,
1,"Forerunner of the Empire",,,,,"RIX",,,,,
2,"Forerunner of the Heralds",,,,,"RIX",,,,,
1,"Forest",,,,,"UND","95",,,,
1,"Forest",,,,,"UND","96",,,,
1,"Forever Young",,,,,"ELD",,,,,
4,"Forge of Heroes",,,,,"C18",,,,,
1,"Forgotten Ancient",,,,,"CM2","137",,,,
1,"Forgotten Ancient",,,,,"NCC",,,,,
1,"Forgotten Cave",,,,,"C21",,,,,
1,"Forgotten Cave",,,,,"C21",,,,,
1,"Forgotten Cave",,,,,"CMR","483",,,,
8,"Forgotten Cave",,,,,"C20","274",,,,
1,"Forgotten Cave",,,,,"C20",,,,,
1,"Forgotten Creation",,,,,"CLB",,,,,
1,"Forgotten Creation",,,,,"CLB",,,,,
1,"Fork",,,,,"3ED",,,,,
1,"Fork in the Road",,,,,"SOI",,,,,
1,"Forlorn Pseudamma",,,,,"BNG",,,,,
1,"Form of the Dinosaur",,,,,"RIX",,,,,
1,"Form of the Dragon",,,,,"FMB1",,,,,
3,"Forsake the Worldly",,,,,"AKR","18",,,,
1,"Forsaken Monument",,,,,"ZNR",,,,,
9,"Forsaken Sanctuary",,,,,"C18",,,,,
4,"Fortified Village",,,,,"SOI","274",,,,
1,"Fortified Village",,,,,"SOI","274",,,,
1,"Fortify",,,,,"JMP","105",,,,
1,"Fortifying Draught",,,,,"STX",,,,,
2,"Fortuitous Find",,,,,"KLD",,,,,
1,"Fortunate Few",,,,,"C17",,,,,
1,"Fortune's Favor",,,,,"EMN",,,,,
1,"Foul Orchard",,,,,"KHC",,,,,
12,"Foul Orchard",,,,,"C19","244",,,,
1,"Foundry Champion",,,,,"GTC",,,,,
1,"Foundry Inspector",,,,,"KLD","215",,,,
2,"Foundry Inspector",,,,,"NEC",,,,,
2,"Foundry of the Consuls",,,,,"C18",,,,,
2,"Foundry Street Denizen",,,,,"DDT",,,,,
1,"Fountain of Youth",,,,,"10E",,,,,
1,"Fractal Harness",,,,,"C21",,,,,
1,"Fractal Summoning",,,,,"STX",,,,,
1,"Fracture",,,,,"STX",,,,,
1,"Fracture",,,,,"STX",,,,,
1,"Fractured Identity",,,,,"C17",,,,,
1,"Fractured Loyalty",,,,,"MRD",,,,,
2,"Fractured Powerstone",,,,,"PC2","111",,,,
1,"Fractured Sanity",,,,,"CLB",,,,,
1,"Fragmentize",,,,,"KLD",,,,,
1,"Frankie Peanuts",,,,,"UND",,,,,
4,"Frantic Search",,,,,"NCC",,,,,
1,"Frantic Search",,,,,"C20",,,,,
1,"Free-Range Chicken",,,,,"UND",,,,,
1,"Frenzied Goblin",,,,,"GK1",,,,,
2,"Frenzied Rage",,,,,"DOM",,,,,
1,"Frenzied Raider",,,,,"KHM",,,,,
1,"Frenzied Saddlebrute",,,,,"CMR",,,,,
1,"Fresh Meat",,,,,"C19",,,,,
1,"Fretwork Colony",,,,,"KLD",,,,,
1,"Freyalise, Llanowar's Fury",,,,,"CMA","111",,,"oversize",
1,"Frilled Deathspitter",,,,,"RIX",,,,,
1,"Frilled Mystic",,,,,"RNA",,,,,
1,"Frogify",,,,,"ELD",,,,,
2,"Frogify",,,,,"ELD","47",,,,
1,"Frogmite",,,,,"MM2",,,,,
1,"Frogtosser Banneret",,,,,"ZNC",,,,,
1,"Frogtosser Banneret",,,,,"ZNC",,,,,
1,"From the Catacombs",,,,,"CLB",,,,,
1,"From Under the Floorboards",,,,,"C19",,,,,
3,"Frontier Bivouac",,,,,"C20",,,,,
1,"Frontier Bivouac",,,,,"C20",,,,,
1,"Frontier Mastodon",,,,,"FRF",,,,,
1,"Frontier Siege",,,,,"C17",,,,,
1,"Frontier Warmonger",,,,,"C20",,,,,
1,"Frontline Medic",,,,,"CLB",,,,,
1,"Frontline Medic",,,,,"C20",,,,,
1,"Frost Bite",,,,,"KHM",,,,,
1,"Frost Breath",,,,,"M21",,,,,
4,"Frostboil Snarl",,,,,"STX",,,,,
1,"Fruit of Tizerus",,,,,"THB",,,,,
1,"Fuel for the Cause",,,,,"MBS",,,,,
1,"Full Flowering",,,,,"C19",,,,,
1,"Fulminator Mage",,,,,"UMA","215",,,,
1,"Fumble",,,,,"BBD",,,,,
1,"Fume Spitter",,,,,"UMA",,,,,
1,"Fumigate",,,,,"KLD",,,,,
1,"Fumiko the Lowblood",,,,,"C20",,,,,
1,"Fumiko the Lowblood",,,,,"C20",,,,,
1,"Fuming Effigy",,,,,"STX",,,,,
1,"Funeral Longboat",,,,,"KHM",,,,,
2,"Funeral Rites",,,,,"JMP",,,,,
1,"Fungal Infection",,,,,"DOM",,,,,
2,"Fungal Plots",,,,,"DOM",,,,,
2,"Fungal Rebirth",,,,,"M21",,,,,
2,"Fungus Sliver",,,,,"TSP","195",,,,
1,"Fungusaur",,,,,"FMB1",,,,,
1,"Furious Assault",,,,,"MMQ",,,,,
2,"Furious Rise",,,,,"M21",,,,,
1,"Furnace Celebration",,,,,"UMA","131",,,,
1,"Furnace Celebration",,,,,"CMR",,,,,
1,"Furnace Whelp",,,,,"JMP",,,,,
1,"Furor of the Bitten",,,,,"M21",,,,,
1,"Fury Charm",,,,,"IMA",,,,,
1,"Fury Storm",,,,,"C18",,,,,
4,"Furycalm Snarl",,,,,"STX",,,,,
1,"Fusion Elemental",,,,,"JMP",,,,,
1,"Future Sight",,,,,"MH1",,,,,
1,"Fyndhorn Elves",,,,,"VMA","210",,,,
1,"Fyndhorn Elves",,,,,"CMR",,,,,
1,"Fynn, the Fangbearer",,,,,"KHM",,,,,
1,"Gaddock Teeg",,,,,"UMA",,,,,
1,"Gadrak, the Crown-Scourge",,,,,"M21",,,,,
1,"Gaea's Anthem",,,,,"PLIST","168",,,,
2,"Gaea's Blessing",,,,,"DOM",,,,,
1,"Gaea's Cradle",,,,,"USG",,,,,
1,"Gaea's Herald",,,,,"10E",,,,,
1,"Gaea's Revenge",,,,,"ORI",,,,,
1,"Galazeth Prismari",,,,,"STX",,,,,
1,"Gale Swooper",,,,,"M21",,,,,
1,"Galea, Kindler of Hope",1,,,,"AFC",,,,,
1,"Galepowder Mage",,,,,"CLB",,,,,
1,"Galerider Sliver",,,,,"M14",,,,,
1,"Galestrike",,,,,"CMR",,,,,
1,"Gallant Cavalry",,,,,"M19",,,,,
1,"Gallia of the Endless Dance",,,,,"THB",,,,,
2,"Galloping Lizrog",,,,,"RNA",,,,,
2,"Galvanic Blast",,,,,"SOM","91",,,,
1,"Galvanoth",,,,,"MBS",,,,,
2,"Gamble",,,,,"UMA",,,,,
1,"Game Plan",,,,,"BBD",,,,,
1,"Game Trail",,,,,"NCC",,,,,
1,"Game Trail",,,,,"SOI","276",,,,
4,"Game Trail",,,,,"SOI","276",,,,
1,"Game-Trail Changeling",,,,,"FMB1",,,,,
2,"Gamekeeper",,,,,"C16",,,,,
2,"Gang of Devils",,,,,"CN2",,,,,
2,"Gang Up",,,,,"BBD",,,,,
1,"Gargos, Vicious Watcher",,,,,"M20",,,,,
1,"Gargoyle Castle",,,,,"C19",,,,,
1,"Gargoyle Sentinel",,,,,"JMP",,,,,
2,"Garna, the Bloodflame",,,,,"C20",,,,,
1,"Garna, the Bloodflame",,,,,"C20",,,,,
1,"Garruk, Apex Predator",,,,,"M15",,,,,
1,"Garruk, Primal Hunter",,,,,"C19","167",,,,
1,"Garruk, Primal Hunter",,,,,"C21",,,,,
1,"Garruk's Horde",,,,,"W17",,,,,
1,"Garruk's Packleader",,,,,"C19",,,,,
1,"Garruk's Uprising",,,,,"M21","186",,,,
1,"Garruk's Uprising",,,,,"M21","186",,,,
1,"Garruk's Uprising",,,,,"NCC",,,,,
1,"Garth One-Eye",,,,,"MH2",,,,,
1,"Gaseous Form",,,,,"EMA",,,,,
1,"Gate to the Aether",,,,,"MRD",,,,,
1,"Gate to the Afterlife",,,,,"AKR","271",,,,
2,"Gates of Istfell",,,,,"KHM",,,,,
6,"Gateway Plaza",,,,,"WAR",,,,,
1,"Gather Courage",,,,,"GK1",,,,,
2,"Gauntlet of Power",,,,,"TSR",,,,,
1,"Gavi, Nest Warden",,,,,"C20",,,,,
1,"Gavony Township",,,,,"C20",,,,,
2,"Gaze of Granite",,,,,"C20","214",,,,
1,"Gaze of Granite",,,,,"C20",,,,,
1,"Gaze of Granite",,,,,"C21",,,,,
1,"Geier Reach Sanitarium",,,,,"C19","246",,,,
2,"Geier Reach Sanitarium",,,,,"C19","246",,,,
1,"Geist of the Lonely Vigil",,,,,"EMN",,,,,
1,"Geist of the Moors",,,,,"A25",,,,,
1,"Geist-Honored Monk",,,,,"KHC",,,,,
1,"Geist-Honored Monk",,,,,"C14","72",,,,
1,"Geistcatcher's Rig",,,,,"ISD",,,,,
1,"Gelatinous Cube",,,,,"AFR",,,,,
1,"Gelatinous Genesis",,,,,"ROE","183",,,,
1,"Gelectrode",,,,,"GK1",,,,,
1,"Gemhide Sliver",,,,,"TSP","196",,,,
2,"Gempalm Incinerator",,,,,"DDT",,,,,
4,"Gemstone Caverns",,,,,"TSR",,,,,
1,"General's Enforcer",,,,,"IKO",,,,,
2,"Generator Servant",,,,,"UMA",,,,,
1,"Generous Gift",,,,,"NCC",,,,,
1,"Genesis Chamber",,,,,"BBD",,,,,
2,"Genesis Hydra",,,,,"PLIST","169",,,,
1,"Genesis Hydra",,,,,"C20",,,,,
1,"Genesis Storm",,,,,"C18",,,,,
1,"Genetic Recombinator",,,,,"UST",,,,,
2,"Geode Golem",,,,,"CLB",,,,,
1,"Geode Rager",,,,,"CLB",,,,,
1,"Geomancer's Gambit",,,,,"MH1",,,,,
1,"Geometric Nexus",,,,,"C21",,,,,
1,"Geralf's Messenger",,,,,"DKA",,,,,
1,"Gerrard, Weatherlight Hero",,,,,"C19",,,,,
1,"Geth, Lord of the Vault",,,,,"C19","114",,,,
1,"Geth's Grimoire",,,,,"FMB1",,,,,
1,"Ghastly Conscription",,,,,"C19",,,,,
1,"Ghastly Death Tyrant",,,,,"CLB",,,,,
1,"Ghastly Demise",,,,,"CMR",,,,,
1,"Ghave, Guru of Spores",,,,,"2X2",,,,,
1,"Ghen, Arcanum Weaver",,,,,"CMR",,,,,
2,"Ghirapur Gearcrafter",,,,,"ORI",,,,,
1,"Ghirapur Orrery",,,,,"KLD",,,,,
1,"Ghired, Conclave Exile",,,,,"C19",,,,,
1,"Ghired's Belligerence",,,,,"C19",,,,,
2,"Ghitu Chronicler",,,,,"DOM",,,,,
1,"Ghitu Journeymage",,,,,"DOM",,,,,
4,"Ghitu Lavarunner",,,,,"DOM",,,,,
2,"Ghor-Clan Rampager",,,,,"GK2","90",,,,
1,"Ghor-Clan Wrecker",,,,,"RNA",,,,,
1,"Ghost Council of Orzhova",,,,,"GK2",,,,,
1,"Ghost of Ramirez DePietro",,,,,"CMR",,,,,
4,"Ghost Quarter",,,,,"CM2",,,,,
1,"Ghost Ship",,,,,"A25",,,,,
1,"Ghostform",,,,,"M19",,,,,
1,"Ghostly Flicker",,,,,"KHC",,,,,
1,"Ghostly Pilferer",,,,,"NCC","223",,,,
1,"Ghostly Pilferer",,,,,"NCC",,,,,
1,"Ghostly Prison",,,,,"VOC",,,,,
1,"Ghostly Prison",,,,,"KHC","26",,,,
3,"Ghostly Prison",,,,,"C19","64",,,,
1,"Ghostly Sentinel",,,,,"BFZ",,,,,
1,"Ghoulcaller Gisa",,,,,"CC2",,,,,
2,"Ghoulcaller's Accomplice",,,,,"JMP",,,,,
1,"Ghoulsteed",,,,,"UMA",,,,,
1,"Giant Adephage",,,,,"NCC",,,,,
1,"Giant Adephage",,,,,"NCC",,,,,
1,"Giant Ankheg",,,,,"CLB",,,,,
9,"Giant Growth",,,,,"WAR",,,,,
1,"Giant Ox",,,,,"KHM",,,,,
1,"Giant Solifuge",,,,,"GK2",,,,,
1,"Giant Spectacle",,,,,"KLD",,,,,
1,"Giant Spider",,,,,"M19",,,,,
1,"Giantbaiting",,,,,"MM3",,,,,
1,"Gideon Jura",,,,,"E01",,,,,
1,"Gideon, Champion of Justice",,,,,"C21",,,,,
1,"Gideon, Champion of Justice",,,,,"GTC","13",,,,
1,"Gideon's Lawkeeper",,,,,"E01",,,,,
2,"Gideon's Reproach",,,,,"DOM",,,,,
2,"Gideon's Sacrifice",,,,,"WAR",,,,,
1,"Gideon's Triumph",,,,,"WAR",,,,,
1,"Gift Horse",,,,,"UST",,,,,
1,"Gift of Doom",,,,,"C19",,,,,
1,"Gift of Estates",,,,,"C14",,,,,
1,"Gift of Growth",,,,,"DOM",,,,,
1,"Gift of Immortality",,,,,"THS",,,,,
1,"Gift of Paradise",,,,,"CMR","229",,,,
3,"Gift of Paradise",,,,,"M20","173",,,,
1,"Gift of Paradise",,,,,"C21",,,,,
1,"Gift of Strength",,,,,"THB",,,,,
2,"Gifted Aetherborn",,,,,"JMP",,,,,
1,"Gigapede",,,,,"VMA","214",,,,
1,"Gilanra, Caller of Wirewood",,,,,"CMR",,,,,
4,"Gilded Drake",,,,,"USG",,,,,
1,"Gilded Lotus",,,,,"DOM",,,,,
1,"Gilder Bairn",,,,,"FMB1",,,,,
1,"Gilt-Blade Prowler",,,,,"MH2",,,,,
2,"Gilt-Leaf Palace",,,,,"LRW",,,,,
1,"Gilt-Leaf Winnower",,,,,"CMR",,,,,
1,"Gimme Five",,,,,"UST",,,,,
1,"Gingerbread Cabin",,,,,"C21",,,,,
1,"Gingerbread Cabin",,,,,"ELD","245",,,,
1,"Gingerbrute",,,,,"JMP",,,,,
2,"Gird for Battle",,,,,"JMP",,,,,
1,"Gisa and Geralf",,,,,"MIC",,,,,
1,"Gisa's Bidding",,,,,"SOI",,,,,
1,"Gisela, Blade of Goldnight",,,,,"CM2",,,,,
2,"Gitaxian Probe",,,,,"NPH",,,,,
1,"Githzerai Monk",,,,,"CLB",,,,,
1,"Giver of Runes",,,,,"H1R",,,,,
4,"Glacial Chasm",,,,,"ICE",,,,,
3,"Glacial Floodplain",,,,,"KHM",,,,,
4,"Glacial Fortress",,,,,"XLN",,,,,
1,"Glacial Grasp",,,,,"ZNR",,,,,
1,"Glacian, Powerstone Engineer",,,,,"CMR",,,,,
2,"Gladehart Cavalry",,,,,"OGW",,,,,
1,"Glademuse",,,,,"C20",,,,,
1,"Gladewalker Ritualist",,,,,"KHM",,,,,
1,"Glamorous Outlaw",,,,,"SNC",,,,,
1,"Glare of Subdual",,,,,"GK1",,,,,
2,"Glaring Spotlight",,,,,"GTC",,,,,
1,"Glass-Cast Heart",,,,,"VOC",,,,,
2,"Gleam of Battle",,,,,"DGM",,,,,
1,"Gleaming Barrier",,,,,"RIX","178",,,,
1,"Gleaming Overseer",,,,,"MIC",,,,,
1,"Glimmerpoint Stag",,,,,"EMA",,,,,
2,"Glimmervoid",,,,,"2XM",,,,,
1,"Glimpse the Unthinkable",,,,,"2X2",,,,,
2,"Glint-Sleeve Artisan",,,,,"KLD","17",,,,
1,"Glint-Sleeve Siphoner",,,,,"AER",,,,,
1,"Glissa, the Traitor",,,,,"MBS",,,,,
5,"Glistener Elf",,,,,"NPH",,,,,
1,"Glistening Oil",,,,,"NPH",,,,,
1,"Glittering Frost",,,,,"KHM",,,,,
1,"Glittering Stockpile",,,,,"SNC",,,,,
2,"Glittering Wish",,,,,"FMB1","85",,,,
2,"Global Ruin",,,,,"INV",,,,,
1,"Gloom Stalker",,,,,"AFR",,,,,
1,"Gloomwidow",,,,,"SOI",,,,,
1,"Glorifier of Dusk",,,,,"XLN",,,,,
1,"Glorious End",,,,,"AKR","156",,,,
1,"Glorious Protector",,,,,"CLB",,,,,
1,"Glory Bearers",,,,,"THB",,,,,
1,"Glory-Bound Initiate",,,,,"AKR","21",,,,
1,"Glorybringer",,,,,"AKR","157",,,,
4,"Glowspore Shaman",,,,,"2X2",,,,,
1,"Glowstone Recluse",,,,,"IKO",,,,,
1,"Gluttonous Troll",,,,,"C21",,,,,
1,"Glyph Keeper",,,,,"AKH",,,,,
1,"Gnarlid Colony",,,,,"ZNR",,,,,
1,"Gnoll Hunter",,,,,"AFR",,,,,
1,"Gnoll War Band",,,,,"CLB",,,,,
1,"Gnome-Made Engine",,,,,"UST",,,,,
1,"Gnostro, Voice of the Crags",,,,,"CMR",,,,,
2,"Go Blank",,,,,"STX",,,,,
3,"Go for the Throat",,,,,"2X2",,,,,
1,"GO TO JAIL",,,,,"UND",,,,,
1,"GO TO JAIL",,,,,"UND",,,,,
1,"Goblin Archaeologist",,,,,"DST",,,,,
1,"Goblin Arsonist",,,,,"M21",,,,,
1,"Goblin Assassin",,,,,"LGN",,,,,
1,"Goblin Assault Team",,,,,"WAR",,,,,
1,"Goblin Balloon Brigade",,,,,"CN2",,,,,
1,"Goblin Banneret",,,,,"2X2",,,,,
1,"Goblin Barrage",,,,,"DOM",,,,,
2,"Goblin Bombardment",,,,,"C13","110",,,,
1,"Goblin Burrows",,,,,"ONS",,,,,
1,"Goblin Bushwhacker",,,,,"FMB1",,,,,
1,"Goblin Chainwhirler",,,,,"DOM",,,,,
1,"Goblin Charbelcher",,,,,"DDT",,,,,
1,"Goblin Chieftain",,,,,"PLIST","131",,,,
1,"Goblin Chirurgeon",,,,,"FEM",,,,"(Foglio)",
1,"Goblin Cohort",,,,,"BOK",,,,,
1,"Goblin Dark-Dwellers",,,,,"C20",,,,,
1,"Goblin Dark-Dwellers",,,,,"C20",,,,,
1,"Goblin Deathraiders",,,,,"ALA",,,,,
1,"Goblin Diplomats",,,,,"DDT",,,,,
4,"Goblin Electromancer",,,,,"NCC",,,,,
1,"Goblin Engineer",,,,,"H1R",,,,,
1,"Goblin Festival",,,,,"UDS",,,,,
1,"Goblin Fireslinger",,,,,"MM2",,,,,
1,"Goblin Game",,,,,"PLS",,,,,
2,"Goblin Gaveleer",,,,,"SOM","92",,,,
1,"Goblin Glory Chaser",,,,,"DDT",,,,,
1,"Goblin Goon",,,,,"JMP",,,,,
1,"Goblin Grenade",,,,,"PLIST","132",,,,
1,"Goblin Haberdasher",,,,,"UND",,,,,
1,"Goblin Haberdasher",,,,,"UND",,,,,
3,"Goblin Instigator",,,,,"JMP",,,,,
1,"Goblin Kaboomist",,,,,"M15",,,,,
1,"Goblin King",,,,,"10E",,,,,
1,"Goblin Locksmith",,,,,"GRN",,,,,
1,"Goblin Lookout",,,,,"LGN",,,,,
2,"Goblin Matron",,,,,"MH1",,,,,
1,"Goblin Morningstar",,,,,"AFR",,,,,
3,"Goblin Motivator",,,,,"M19",,,,,
1,"Goblin Piledriver",,,,,"ORI",,,,,
1,"Goblin Rabblemaster",,,,,"DDT",,,,,
2,"Goblin Rally",,,,,"JMP",,,,,
1,"Goblin Razerunners",,,,,"NEC",,,,,
1,"Goblin Recruiter",,,,,"6ED",,,,,
4,"Goblin Ringleader",,,,,"M20",,,,,
1,"Goblin S.W.A.T. Team",,,,,"UND",,,,,
1,"Goblin Sharpshooter",,,,,"C13",,,,,
1,"Goblin Sledder",,,,,"ONS",,,,,
1,"Goblin Slingshot",,,,,"UST",,,,,
1,"Goblin Spymaster",,,,,"CLB",,,,,
1,"Goblin Test Pilot",,,,,"DGM",,,,,
1,"Goblin Trashmaster",,,,,"M19",,,,,
1,"Goblin Trenches",,,,,"EMA",,,,,
1,"Goblin Tunneler",,,,,"DDT",,,,,
1,"Goblin Tutor",,,,,"UND",,,,,
2,"Goblin War Paint",,,,,"BFZ",,,,,
1,"Goblin War Strike",,,,,"SCG",,,,,
2,"Goblin Warchief",,,,,"DOM",,,,,
4,"Goblin Wardriver",,,,,"DDT",,,,,
2,"Goblin Welder",,,,,"CM2",,,,,
1,"Goblin Wizardry",,,,,"M21",,,,,
1,"God-Eternal Bontu",,,,,"WAR",,,,,
1,"God-Eternal Kefnet",,,,,"WAR",,,,,
1,"God-Eternal Oketra",,,,,"WAR",,,,,
1,"God-Eternal Rhonas",,,,,"WAR",,,,,
1,"God-Favored General",,,,,"BNG",,,,,
1,"God-Pharaoh's Faithful",,,,,"HOU",,,,,
2,"God-Pharaoh's Gift",,,,,"AKR","272",,,,
2,"God-Pharaoh's Statue",,,,,"WAR",,,,,
4,"Godless Shrine",,,,,"RNA",,,,,
1,"Godo, Bandit Warlord",,,,,"C16","125",,,,
4,"Gods Willing",,,,,"2X2",,,,,
1,"Goggles of Night",,,,,"CLB",,,,,
1,"Gold-Forged Sentinel",,,,,"BBD",,,,,
1,"Golden Egg",,,,,"ELD",,,,,
1,"Golden Guardian // Gold-Forge Garrison",,,,,"RIX",,,,,
1,"Golden Ratio",,,,,"STX",,,,,
1,"Golden Ratio",,,,,"STX",,,,,
1,"Goldnight Commander",,,,,"KHC",,,,,
2,"Goldnight Redeemer",,,,,"AVR",,,,,
2,"Goldvein Pick",,,,,"KHM",,,,,
1,"Golem Artisan",,,,,"SOM","159",,,,
1,"Golem Artisan",,,,,"CMR",,,,,
1,"Golem Foundry",,,,,"SOM",,,,,
1,"Golem-Skin Gauntlets",,,,,"MRD","181",,,,
1,"Golgari Brownscale",,,,,"UMA",,,,,
3,"Golgari Charm",,,,,"UMA",,,,,
1,"Golgari Cluestone",,,,,"DGM",,,,,
1,"Golgari Decoy",,,,,"RTR",,,,,
1,"Golgari Findbroker",,,,,"KHC",,,,,
1,"Golgari Findbroker",,,,,"GRN","175",,,,
1,"Golgari Grave-Troll",,,,,"UMA",,,,,
1,"Golgari Guildgate",,,,,"KHC",,,,,
20,"Golgari Guildgate",,,,,"C19","247",,,,
1,"Golgari Keyrune",,,,,"RTR",,,,,
1,"Golgari Locket",,,,,"GRN",,,,,
1,"Golgari Raiders",,,,,"GRN",,,,,
1,"Golgari Rot Farm",,,,,"KHC","112",,,,
9,"Golgari Rot Farm",,,,,"C20","277",,,,
1,"Golgari Rot Farm",,,,,"C20",,,,,
1,"Golgari Rot Farm",,,,,"2X2",,,,,
5,"Golgari Signet",,,,,"GK1",,,,,
1,"Golgari Thug",,,,,"UMA",,,,,
1,"Golgari Thug",,,,,"PLIST","98",,,,
1,"Goliath Spider",,,,,"RAV",,,,,
1,"Golos, Tireless Pilgrim",,,,,"M20",,,,,
1,"Goma Fada Vanguard",,,,,"ZNR",,,,,
1,"Gonti, Lord of Luxury",,,,,"ZNC","44",,,,
1,"Gonti, Lord of Luxury",,,,,"ZNC","44",,,,
1,"Gonti, Lord of Luxury",,,,,"ZNC","44",,,,
1,"Gonti, Lord of Luxury",,,,,"CLB",,,,,
1,"Goreclaw, Terror of Qal Sisma",,,,,"M19",,,,,
1,"Gorehorn Minotaurs",,,,,"E01",,,,,
1,"Goremand",,,,,"M21",,,,,
1,"Gorgon Flail",,,,,"M10",,,,,
1,"Gorgon Recluse",,,,,"C19","116",,,,
2,"Gorgon's Head",,,,,"BNG",,,,,
1,"Grafdigger's Cage",,,,,"M20",,,,,
1,"Grafted Exoskeleton",,,,,"SOM",,,,,
1,"Grafted Skullcap",,,,,"7ED",,,,,
1,"Grafted Wargear",,,,,"CMR",,,,,
1,"Grand Abolisher",,,,,"E01",,,,,
1,"Grand Arbiter Augustin IV",,,,,"2X2",,,,,
1,"Grand Melee",,,,,"ONS",,,,,
1,"Grand Warlord Radha",,,,,"DOM",,,,,
1,"Grapeshot",,,,,"DDS","16",,,,
1,"Grapple with the Past",,,,,"2X2",,,,,
1,"Grappling Hook",,,,,"C17",,,,,
2,"Grasp of Darkness",,,,,"M21",,,,,
1,"Grasp of Fate",,,,,"C15",,,,,
1,"Grasp of Phantoms",,,,,"MM3",,,,,
1,"Grasping Scoundrel",,,,,"M19",,,,,
1,"Grasslands",,,,,"C17","252",,,,
1,"Grateful Apparition",,,,,"NCC",,,,,
1,"Gratuitous Violence",,,,,"CN2","161",,,,
1,"Grave Betrayal",,,,,"RTR",,,,,
1,"Grave Endeavor",,,,,"AFC",,,,,
1,"Grave Pact",,,,,"CM2",,,,,
3,"Grave Scrabbler",,,,,"C19","117",,,,
1,"Grave Strength",,,,,"UMA",,,,,
