amount,card_name,is_foil,is_pinned,set_id,set_code,collector_number,language,condition,comment,added
5,"Gravedigger",,,"","","","","","",""
1,"Graven Abomination",,,"","","","","","",""
1,"Gravepurge",,,"","","","","","",""
1,"Graverobber Spider",,,"","","","","","",""
1,"Gravewaker",,,"","","","","","",""
3,"Gravitic Punch",,,"","","","","","",""
1,"Gravity Well",,,"","","","","","",""
3,"Gray Merchant of Asphodel",,,"","","","","","",""
2,"Graypelt Refuge",,,"","","","","","",""
2,"Great Furnace",,,"","","","","","",""
2,"Great Oak Guardian",,,"","","","","","",""
1,"Great Sable Stag",,,"","","","","","",""
1,"Greater Gargadon",,,"","","","","","",""
1,"Greater Good",,,"","","","","","",""
1,"Greenbelt Rampager",,,"","","","","","",""
1,"Greenseeker",,,"","","","","","",""
1,"Grenzo, Dungeon Warden",,,"","","","","","",""
1,"Grenzo, Havoc Raiser",,,"","","","","","",""
1,"Grenzo's Cutthroat",,,"","","","","","",""
1,"Grenzo's Rebuttal",,,"","","","","","",""
2,"Grenzo's Ruffians",,,"","","","","","",""
1,"Greven, Predator Captain",,,"","","","","","",""
1,"Griffin Aerie",,,"","","","","","",""
1,"Griffin Protector",,,"","","","","","",""
1,"Grim Affliction",,,"","","","","","",""
2,"Grim Backwoods",,,"","","","","","",""
1,"Grim Backwoods",,,"","C20","","","","",""
1,"Grim Flowering",,,"","","","","","",""
1,"Grim Guardian",,,"","","","","","",""
2,"Grim Haruspex",,,"","","","","","",""
1,"Grim Initiate",,,"","","","","","",""
1,"Grim Physician",,,"","","","","","",""
2,"Grim Strider",,,"","","","","","",""
2,"Grim Tutor",,,"","","","","","",""
1,"Grimoire of the Dead",,,"","","","","","",""
1,"Grindclock",,,"","","","","","",""
1,"Grip of Desolation",,,"","","","","","",""
1,"Grip of Phyresis",,,"","","","","","",""
1,"Grip of the Roil",,,"","","","","","",""
1,"Griselbrand",,,"","","","","","",""
3,"Grisly Salvage",,,"","","","","","",""
1,"Grisly Salvage",,,"","C20","","","","",""
1,"Grismold, the Dreadsower",,,"","","","","","",""
1,"Grixis Illusionist",,,"","","","","","",""
1,"Ground Pounder",,,"","","","","","",""
1,"Ground Seal",,,"","","","","","",""
1,"Groundshaker Sliver",,,"","","","","","",""
2,"Groundskeeper",,,"","","","","","",""
4,"Groundswell",,,"","","","","","",""
1,"Grove of the Guardian",,,"","","","","","",""
2,"Grow from the Ashes",,,"","","","","","",""
2,"Growing Ranks",,,"","","","","","",""
2,"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",,,"","","","","","",""
1,"Growth Spasm",,,"","","","","","",""
1,"Growth Spiral",,,"","C20","","","","",""
1,"Growth Spurt",,,"","UND","","","","",""
1,"Grudge Keeper",,,"","","","","","",""
1,"Gruesome Fate",,,"","","","","","",""
1,"Gruesome Menagerie",,,"","","","","","",""
1,"Grunn, the Lonely King",,,"","","","","","",""
1,"Grusilda, Monster Masher",,,"","","","","","",""
1,"Gruul Charm",,,"","","","","","",""
1,"Gruul Cluestone",,,"","","","","","",""
8,"Gruul Guildgate",,,"","","","","","",""
3,"Gruul Signet",,,"","","","","","",""
6,"Gruul Turf",,,"","","","","","",""
1,"Gruul Turf",,,"","C20","","","","",""
1,"Guard Gomazoa",,,"","","","","","",""
1,"Guardian Idol",,,"","","","","","",""
1,"Guardian of the Ages",,,"","","","","","",""
1,"Guardian Project",,,"","","","","","",""
1,"Guardian Seraph",,,"","","","","","",""
1,"Guardian Zendikon",,,"","","","","","",""
1,"Guardians' Pledge",,,"","","","","","",""
1,"Guest List",,,"","","","","","",""
1,"Guided Strike",,,"","","","","","",""
1,"Guild Globe",,,"","ELD","","","","",""
2,"Guild Globe",,,"","","","","","",""
3,"Guild Summit",,,"","","","","","",""
1,"Guilty Conscience",,,"","","","","","",""
1,"Gurmag Angler",,,"","","","","","",""
1,"Gustcloak Sentinel",,,"","","","","","",""
1,"Gutterbones",,,"","","","","","",""
3,"Guttersnipe",,,"","","","","","",""
1,"Gwyllion Hedge-Mage",,,"","","","","","",""
2,"Gyre Sage",,,"","","","","","",""
1,"Gyrus, Waker of Corpses",,,"","","","","","",""
1,"Haakon, Stromgald Scourge",,,"","","","","","",""
1,"Hada Spy Patrol",,,"","","","","","",""
1,"Hagra Sharpshooter",,,"","","","","","",""
1,"Haktos the Unscarred",,,"","","","","","",""
1,"Haldan, Avid Arcanist",,,"","C20","","","","",""
1,"Half-Kitten, Half-",,,"","","","","","",""
1,"Half-Orc, Half-",,,"","","","","","",""
1,"Half-Squirrel, Half-",,,"","UND","","","","",""
1,"Half-Squirrel, Half-",,,"","","","","","",""
1,"Halimar Depths",,,"","","","","","",""
1,"Halimar Depths",,,"","C20","","","","",""
1,"Hallar, the Firefletcher",,,"","","","","","",""
1,"Hallowed Burial",,,"","","","","","",""
1,"Hamletback Goliath",,,"","","","","","",""
1,"Hammer Dropper",,,"","","","","","",""
1,"Hammer Helper",,,"","","","","","",""
1,"Hammer Jammer",,,"","","","","","",""
1,"Hammer of Purphoros",,,"","","","","","",""
1,"Hammerfest Boomtacular",,,"","","","","","",""
1,"Hammerfist Giant",,,"","","","","","",""
1,"Hammerhand",,,"","","","","","",""
1,"Hand of Silumgar",,,"","","","","","",""
1,"Hand of the Praetors",,,"","","","","","",""
1,"Handy Dandy Clone Machine",,,"","","","","","",""
1,"Hanweir Garrison",,,"","","","","","",""
1,"Hapatra, Vizier of Poisons",,,"","","","","","",""
1,"Haphazard Bombardment",,,"","","","","","",""
1,"Harbinger of the Tides",,,"","","","","","",""
1,"Hard Hat Area",,,"","","","","","",""
1,"Hardened Berserker",,,"","","","","","",""
1,"Hardened Scales",,,"","","","","","",""
1,"Harmless Offering",,,"","","","","","",""
3,"Harmonic Sliver",,,"","","","","","",""
1,"Harmonious Archon",,,"","","","","","",""
1,"Harmonize",,,"","C20","","","","",""
1,"Harmonize",,,"","","","","","",""
1,"Harrow",,,"","C20","","","","",""
7,"Harrow",,,"","","","","","",""
1,"Harsh Mentor",,,"","","","","","",""
1,"Harsh Scrutiny",,,"","","","","","",""
1,"Harvest Season",,,"","","","","","",""
1,"Hatchery Spider",,,"","","","","","",""
2,"Hate Mirage",,,"","","","","","",""
1,"Haunted Cloak",,,"","","","","","",""
1,"Haunted Fengraf",,,"","","","","","",""
2,"Haunted Plate Mail",,,"","","","","","",""
1,"Haunting Hymn",,,"","","","","","",""
1,"Haven of the Spirit Dragon",,,"","","","","","",""
1,"Havengul Lich",,,"","","","","","",""
1,"Havengul Vampire",,,"","","","","","",""
1,"Havoc Festival",,,"","","","","","",""
1,"Havoc Jester",,,"","","","","","",""
1,"Hazardous Conditions",,,"","","","","","",""
1,"Hazmat Suit (Used)",,,"","","","","","",""
1,"Hazoret's Undying Fury",,,"","","","","","",""
1,"Headstrong Brute",,,"","","","","","",""
1,"Healer of the Pride",,,"","","","","","",""
1,"Healing Grace",,,"","","","","","",""
1,"Heap Doll",,,"","","","","","",""
1,"Heart of Light",,,"","","","","","",""
1,"Heart-Piercer Manticore",,,"","","","","","",""
1,"Heartbeat of Spring",,,"","","","","","",""
1,"Heartfire Immolator",,,"","","","","","",""
1,"Heartless Hidetsugu",,,"","","","","","",""
1,"Heartless Pillage",,,"","","","","","",""
2,"Heartwarming Redemption",,,"","","","","","",""
1,"Heat Ray",,,"","","","","","",""
1,"Heat Shimmer",,,"","","","","","",""
1,"Heavenly Blademaster",,,"","","","","","",""
1,"Heckling Fiends",,,"","","","","","",""
2,"Hedonist's Trove",,,"","","","","","",""
2,"Hedron Archive",,,"","","","","","",""
1,"Hedron Crab",,,"","","","","","",""
1,"Hedron Crawler",,,"","","","","","",""
1,"Heirloom Blade",,,"","C20","","","","",""
1,"Heirloom Blade",,,"","","","","","",""
1,"Heliod's Emissary",,,"","","","","","",""
1,"Heliod's Intervention",,,"","","","","","",""
4,"Heliod's Pilgrim",,,"","","","","","",""
1,"Hellhole Flailer",,,"","","","","","",""
1,"Hellkite Charger",,,"","","","","","",""
1,"Hellkite Igniter",,,"","","","","","",""
1,"Hellkite Punisher",,,"","","","","","",""
1,"Hellkite Tyrant",,,"","","","","","",""
3,"Hellkite Whelp",,,"","","","","","",""
1,"Helm of Awakening",,,"","","","","","",""
1,"Helm of the Gods",,,"","","","","","",""
1,"Helm of the Host",,,"","","","","","",""
1,"Helvault",,,"","","","","","",""
1,"Herald of Anguish",,,"","","","","","",""
1,"Herald of Leshrac",,,"","","","","","",""
1,"Herald of the Dreadhorde",,,"","","","","","",""
1,"Herald of the Forgotten",,,"","C20","","","","",""
2,"Herald of the Host",,,"","","","","","",""
1,"Herald of the Pantheon",,,"","","","","","",""
1,"Herald of Torment",,,"","","","","","",""
2,"Herald's Horn",,,"","","","","","",""
1,"Heraldic Banner",,,"","ELD","","","","",""
1,"Hermit of the Natterknolls // Lone Wolf of the Natterknolls",,,"","","","","","",""
2,"Hero of Iroas",,,"","","","","","",""
2,"Hero of Leina Tower",,,"","","","","","",""
1,"Hero of the Games",,,"","","","","","",""
1,"Hero of the Pride",,,"","","","","","",""
1,"Hero's Blade",,,"","","","","","",""
1,"Heroes' Bane",,,"","C20","","","","",""
3,"Heroic Intervention",,,"","","","","","",""
1,"Heroic Reinforcements",,,"","","","","","",""
2,"Hex",,,"","","","","","",""
1,"Hidden Gibbons",,,"","","","","","",""
2,"Hidden Stockpile",,,"","","","","","",""
1,"Hieroglyphic Illumination",,,"","C20","","","","",""
1,"Hieromancer's Cage",,,"","","","","","",""
1,"Hierophant's Chalice",,,"","","","","","",""
2,"High Market",,,"","","","","","",""
1,"High Priest of Penance",,,"","","","","","",""
1,"High Tide",,,"","","","","","",""
9,"Highland Lake",,,"","","","","","",""
1,"Hightide Hermit",,,"","","","","","",""
6,"Hijack",,,"","","","","","",""
2,"Hinder",,,"","","","","","",""
1,"Hinterland Harbor",,,"","","","","","",""
2,"Hissing Iguanar",,,"","","","","","",""
1,"Hive Mind",,,"","","","","","",""
1,"Hive Stirrings",,,"","","","","","",""
1,"Hixus, Prison Warden",,,"","","","","","",""
1,"Hoard-Smelter Dragon",,,"","","","","","",""
1,"Hoarding Dragon",,,"","","","","","",""
1,"Hobblefiend",,,"","","","","","",""
1,"Hoisted Hireling",,,"","","","","","",""
1,"Hoisted Hireling",,,"","UND","","","","",""
1,"Hollow One",,,"","","","","","",""
1,"Homeward Path",,,"","","","","","",""
1,"Homing Sliver",,,"","","","","","",""
1,"Honor Guard",,,"","","","","","",""
1,"Honor of the Pure",,,"","","","","","",""
2,"Honor the God-Pharaoh",,,"","","","","","",""
1,"Honored Crop-Captain",,,"","","","","","",""
2,"Hooded Hydra",,,"","","","","","",""
1,"Hoofprints of the Stag",,,"","","","","","",""
1,"Hoofprints of the Stag",,,"","C20","","","","",""
1,"Horde of Notions",,,"","","","","","",""
4,"Hordeling Outburst",,,"","","","","","",""
2,"Horizon Chimera",,,"","","","","","",""
3,"Horizon Scholar",,,"","","","","","",""
1,"Horn of Greed",,,"","","","","","",""
1,"Hornet Nest",,,"","","","","","",""
1,"Hornet Queen",,,"","C20","","","","",""
1,"Hornswoggle",,,"","","","","","",""
3,"Hostage Taker",,,"","","","","","",""
1,"Hostile Desert",,,"","C20","","","","",""
1,"Hostility",,,"","","","","","",""
1,"Hot Fix",,,"","","","","","",""
1,"Hot Soup",,,"","","","","","",""
1,"Hour of Devastation",,,"","","","","","",""
1,"Hour of Eternity",,,"","","","","","",""
2,"Hour of Reckoning",,,"","","","","","",""
1,"Hour of Revelation",,,"","","","","","",""
1,"Hover Barrier",,,"","","","","","",""
1,"Hovermyr",,,"","","","","","",""
1,"Howling Golem",,,"","","","","","",""
1,"Howling Mine",,,"","","","","","",""
3,"Huatli, the Sun's Heart",,,"","","","","","",""
2,"Huatli's Raptor",,,"","","","","","",""
1,"Huddle Up",,,"","","","","","",""
2,"Humble Defector",,,"","","","","","",""
1,"Humble Defector",,,"","C20","","","","",""
1,"Humming-",,,"","","","","","",""
1,"Humming-",,,"","UND","","","","",""
1,"Humongulus",,,"","","","","","",""
2,"Hunger of the Howlpack",,,"","","","","","",""
1,"Hungering Hydra",,,"","C20","","","","",""
1,"Hungry Lynx",,,"","","","","","",""
1,"Hunt the Hunter",,,"","","","","","",""
2,"Hunt the Weak",,,"","","","","","",""
1,"Hunted Dragon",,,"","","","","","",""
1,"Hunted Wumpus",,,"","","","","","",""
1,"Hunter's Edge",,,"","","","","","",""
1,"Hunter's Insight",,,"","C20","","","","",""
1,"Hunter's Prowess",,,"","","","","","",""
1,"Hunting Pack",,,"","C20","","","","",""
1,"Hunting Wilds",,,"","","","","","",""
1,"Hurricane",,,"","","","","","",""
1,"Hushwing Gryff",,,"","","","","","",""
1,"Hydra Broodmaster",,,"","","","","","",""
1,"Hydra Omnivore",,,"","","","","","",""
1,"Hydra's Growth",,,"","","","","","",""
1,"Hydradoodle",,,"","","","","","",""
1,"Hyena Umbra",,,"","","","","","",""
1,"Hypersonic Dragon",,,"","","","","","",""
1,"Hypnotic Siren",,,"","","","","","",""
1,"Hypnotic Specter",,,"","","","","","",""
1,"Hypnotic Swirly Disc",,,"","","","","","",""
1,"Hyrax Tower Scout",,,"","","","","","",""
1,"Hythonia the Cruel",,,"","","","","","",""
1,"Ib Halfheart, Goblin Tactician",,,"","","","","","",""
1,"Icatian Crier",,,"","","","","","",""
1,"Ice Cage",,,"","","","","","",""
1,"Ice Cave",,,"","","","","","",""
1,"Icefeather Aven",,,"","","","","","",""
1,"Ichor Wellspring",,,"","","","","","",""
4,"Ichorclaw Myr",,,"","","","","","",""
3,"Icy Manipulator",,,"","","","","","",""
1,"Idol of Endurance",,,"","","","","","",""
1,"Idol of Oblivion",,,"","","","","","",""
1,"Igneous Cur",,,"","","","","","",""
1,"Ignite the Future",,,"","","","","","",""
1,"Ignition Team",,,"","","","","","",""
1,"Ikra Shidiqi, the Usurper",,,"","","","","","",""
1,"Ill-Gotten Gains",,,"","","","","","",""
1,"Illicit Auction",,,"","","","","","",""
1,"Illusionist's Bracers",,,"","","","","","",""
1,"Illusory Ambusher",,,"","C20","","","","",""
1,"Illusory Wrappings",,,"","","","","","",""
2,"Ilysian Caryatid",,,"","","","","","",""
1,"Imminent Doom",,,"","","","","","",""
1,"Immolation Shaman",,,"","","","","","",""
1,"Immortal Phoenix",,,"","","","","","",""
1,"Immortal Servitude",,,"","","","","","",""
1,"Impact Resonance",,,"","","","","","",""
4,"Impact Tremors",,,"","","","","","",""
1,"Impassioned Orator",,,"","","","","","",""
2,"Impeccable Timing",,,"","","","","","",""
1,"Impending Disaster",,,"","","","","","",""
2,"Imperial Aerosaur",,,"","","","","","",""
2,"Imperious Oligarch",,,"","","","","","",""
1,"Imperious Perfect",,,"","","","","","",""
1,"Impetuous Devils",,,"","","","","","",""
1,"Impetuous Protege",,,"","","","","","",""
1,"Impetuous Sunchaser",,,"","","","","","",""
1,"Implement of Combustion",,,"","","","","","",""
1,"Implement of Malice",,,"","","","","","",""
1,"Imprisoned in the Moon",,,"","","","","","",""
8,"Impulse",,,"","","","","","",""
3,"In Bolas's Clutches",,,"","","","","","",""
2,"In Garruk's Wake",,,"","","","","","",""
1,"In Oketra's Name",,,"","","","","","",""
1,"Incendiary Flow",,,"","","","","","",""
1,"Incendiary Oracle",,,"","","","","","",""
1,"Incendiary Sabotage",,,"","","","","","",""
1,"Incite Insight",,,"","","","","","",""
1,"Incite Rebellion",,,"","","","","","",""
1,"Increasing Devotion",,,"","","","","","",""
1,"Increasing Devotion",,,"","C20","","","","",""
1,"Increasing Vengeance",,,"","","","","","",""
1,"Incubation // Incongruity",,,"","","","","","",""
1,"Indestructibility",,,"","","","","","",""
1,"Indomitable Creativity",,,"","","","","","",""
1,"Indomitable Will",,,"","","","","","",""
1,"Indrik Stomphowler",,,"","","","","","",""
1,"Induced Amnesia",,,"","","","","","",""
1,"Indulgent Tormentor",,,"","","","","","",""
1,"Indulging Patrician",,,"","","","","","",""
1,"Ineffable Blessing",,,"","UST","113d","","","",""
1,"Inescapable Blaze",,,"","","","","","",""
1,"Inevitable End",,,"","","","","","",""
1,"Inexorable Tide",,,"","","","","","",""
2,"Infectious Horror",,,"","","","","","",""
2,"Infernal Reckoning",,,"","","","","","",""
3,"Infernal Scarring",,,"","","","","","",""
1,"Infernal Spawn of Evil",,,"","UND","","","","",""
1,"Infernal Spawn of Infernal Spawn of Evil",,,"","UND","","","","",""
1,"Infernius Spawnington III, Esq.",,,"","UND","","","","",""
1,"Inferno Jet",,,"","","","","","",""
1,"Inferno Titan",,,"","","","","","",""
2,"Infest",,,"","","","","","",""
1,"Infinity Elemental",,,"","UND","","","","",""
1,"Inflation Station",,,"","","","","","",""
1,"Infuriate",,,"","","","","","",""
3,"Ingot Chewer",,,"","","","","","",""
1,"Inhumaniac",,,"","","","","","",""
1,"Inhumaniac",,,"","UND","","","","",""
1,"Inkwell Leviathan",,,"","","","","","",""
1,"Inner Demon",,,"","","","","","",""
1,"Inner Fire",,,"","","","","","",""
2,"Innocent Blood",,,"","","","","","",""
1,"Insidious Will",,,"","","","","","",""
2,"Inspire Awe",,,"","","","","","",""
2,"Inspired Charge",,,"","","","","","",""
1,"Inspiring Call",,,"","","","","","",""
1,"Inspiring Cleric",,,"","","","","","",""
1,"Inspiring Statuary",,,"","","","","","",""
1,"Instill Furor",,,"","","","","","",""
2,"Instill Infection",,,"","","","","","",""
1,"Insufferable Syphon",,,"","","","","","",""
2,"Insult // Injury",,,"","","","","","",""
1,"Insurrection",,,"","","","","","",""
4,"Intangible Virtue",,,"","","","","","",""
1,"Interplanar Beacon",,,"","","","","","",""
1,"Intet, the Dreamer",,,"","","","","","",""
1,"Into the Core",,,"","","","","","",""
1,"Into the Roil",,,"","","","","","",""
1,"Invade the City",,,"","","","","","",""
1,"Invading Manticore",,,"","","","","","",""
2,"Inventors' Fair",,,"","","","","","",""
1,"Invigorate",,,"","","","","","",""
1,"Invigorated Rampage",,,"","","","","","",""
1,"Invigorating Surge",,,"","","","","","",""
2,"Invoke the Divine",,,"","","","","","",""
1,"Invoke the Firemind",,,"","","","","","",""
1,"Iona, Shield of Emeria",,,"","","","","","",""
2,"Iona's Judgment",,,"","","","","","",""
1,"Ior Ruin Expedition",,,"","","","","","",""
1,"Ipnu Rivulet",,,"","","","","","",""
1,"Iridescent Angel",,,"","","","","","",""
1,"Iroas's Blessing",,,"","","","","","",""
2,"Iron Bully",,,"","","","","","",""
1,"Iron League Steed",,,"","","","","","",""
3,"Iron Myr",,,"","","","","","",""
1,"Ironclad Slayer",,,"","","","","","",""
2,"Ironshell Beetle",,,"","","","","","",""
1,"Irreverent Revelers",,,"","","","","","",""
1,"Irrigated Farmland",,,"","C20","","","","",""
1,"Isamaru, Hound of Konda",,,"","","","","","",""
1,"Isareth the Awakener",,,"","","","","","",""
1,"Ishai, Ojutai Dragonspeaker",,,"","","","","","",""
1,"Ishkanah, Grafwidow",,,"","","","","","",""
1,"Island",,,"","UND","89","","","",""
1,"Island",,,"","UND","90","","","",""
2,"Isochron Scepter",,,"","","","","","",""
1,"Isolated Chapel",,,"","","","","","",""
1,"Isolated Watchtower",,,"","","","","","",""
1,"Isolation Zone",,,"","","","","","",""
1,"Isperia the Inscrutable",,,"","","","","","",""
