amount,card_name,is_foil,is_pinned,set_id,set_code,collector_number,language,condition,comment,added
2,"Eliminate",,,"","","","","","",""
2,"Elite Guardmage",,,"","","","","","",""
1,"Elite Instructor",,,"","","","","","",""
1,"Elite Scaleguard",,,"","ZNC","14","","","",""
1,"Elite Scaleguard",,,"","ZNC","14","","","",""
1,"Elite Scaleguard",,,"","","","","","",""
3,"Elixir of Immortality",,,"","M14","209","","","",""
1,"Elixir of Immortality",,,"","","","","","",""
1,"Elsha of the Infinite",,,"","","","","","",""
1,"Elspeth, Knight-Errant",,,"","","","","","",""
1,"Elspeth, Sun's Nemesis",,,"","","","","","",""
1,"Elusive Krasis",,,"","","","","","",""
1,"Elusive Tormentor // Insidious Mist",,,"","","","","","",""
2,"Elven Ambush",,,"","","","","","",""
1,"Elven Bow",,,"","","","","","",""
1,"Elves of Deep Shadow",,,"","","","","","",""
1,"Elvish Aberration",,,"","A25","167","","","",""
1,"Elvish Archdruid",,,"","","","","","",""
1,"Elvish Champion",,,"","","","","","",""
1,"Elvish Doomsayer",,,"","","","","","",""
1,"Elvish Impersonators",,,"","UND","","","","",""
1,"Elvish Mystic",,,"","","","","","",""
4,"Elvish Mystic",,,"","CMA","103","","","",""
1,"Elvish Piper",,,"","","","","","",""
1,"Elvish Promenade",,,"","","","","","",""
1,"Elvish Rejuvenator",,,"","","","","","",""
1,"Elvish Rejuvenator",,,"","ZNC","63","","","",""
2,"Elvish Rejuvenator",,,"","ZNC","63","","","",""
3,"Elvish Visionary",,,"","BBD","196","","","",""
1,"Emancipation Angel",,,"","","","","","",""
1,"Embalmer's Tools",,,"","","","","","",""
1,"Embargo",,,"","","","","","",""
1,"Ember Hauler",,,"","","","","","",""
1,"Embersmith",,,"","","","","","",""
1,"Emberwilde Captain",,,"","","","","","",""
1,"Embodiment of Insight",,,"","","","","","",""
1,"Embodiment of Spring",,,"","","","","","",""
1,"Embraal Gear-Smasher",,,"","","","","","",""
1,"Emcee",,,"","UND","","","","",""
2,"Emerge Unscathed",,,"","","","","","",""
1,"Emergence Zone",,,"","ELD","","","","",""
1,"Emergence Zone",,,"","","","","","",""
2,"Emergent Growth",,,"","","","","","",""
1,"Emergent Sequence",,,"","","","","","",""
1,"Emeria Angel",,,"","","","","","",""
1,"Emeria Captain",,,"","","","","","",""
1,"Emeria Shepherd",,,"","","","","","",""
1,"Emeria, the Sky Ruin",,,"","PLIST","287","","","",""
1,"Emeria's Call // Emeria, Shattered Skyclave",,,"","","","","","",""
1,"Emissary of Grudges",,,"","","","","","",""
1,"Emissary of the Sleepless",,,"","","","","","",""
1,"Emmara Tandris",,,"","","","","","",""
1,"Emmessi Tome",,,"","","","","","",""
1,"Emperor's Vanguard",,,"","","","","","",""
1,"Empowered Autogenerator",,,"","","","","","",""
1,"Empty the Warrens",,,"","DDS","15","","","",""
1,"Empyreal Voyager",,,"","","","","","",""
1,"Empyrean Eagle",,,"","","","","","",""
1,"Empyrean Eagle",,,"","ELD","","","","",""
1,"Empyrial Armor",,,"","VMA","25","","","",""
1,"Empyrial Storm",,,"","","","","","",""
1,"Emrakul, the Promised End",,,"","","","","","",""
1,"Emrakul's Hatcher",,,"","","","","","",""
1,"Enchanted Evening",,,"","","","","","",""
1,"Enchanter's Bane",,,"","","","","","",""
1,"Enchantress's Presence",,,"","","","","","",""
2,"Enclave Elite",,,"","","","","","",""
1,"Encroaching Wastes",,,"","","","","","",""
1,"Encroaching Wastes",,,"","M14","227","","","",""
1,"End Hostilities",,,"","","","","","",""
1,"End-Raze Forerunners",,,"","","","","","",""
1,"End-Raze Forerunners",,,"","RNA","124","","","",""
2,"Endless Atlas",,,"","C18","55","","","",""
1,"Endless Obedience",,,"","","","","","",""
1,"Endless One",,,"","","","","","",""
1,"Endless Sands",,,"","C20","","","","",""
1,"Enduring Scalelord",,,"","","","","","",""
1,"Engulf the Shore",,,"","","","","","",""
1,"Enigma Sphinx",,,"","","","","","",""
1,"Enigma Thief",,,"","","","","","",""
1,"Enlarge",,,"","","","","","",""
1,"Enlightened Ascetic",,,"","","","","","",""
1,"Enraged Ceratok",,,"","","","","","",""
1,"Enter the Dungeon",,,"","UND","","","","",""
1,"Enter the God-Eternals",,,"","","","","","",""
1,"Enthralling Hold",,,"","","","","","",""
1,"Enthralling Victor",,,"","","","","","",""
1,"Enthusiastic Study",,,"","","","","","",""
1,"Entirely Normal Armchair",,,"","","","","","",""
1,"Entirely Normal Armchair",,,"","UND","","","","",""
1,"Entomb",,,"","","","","","",""
1,"Entourage of Trest",,,"","","","","","",""
1,"Entrancing Lyre",,,"","","","","","",""
2,"Entreat the Angels",,,"","PLIST","17","","","",""
1,"Entreat the Dead",,,"","","","","","",""
1,"Environmental Sciences",,,"","","","","","",""
1,"Eon Frolicker",,,"","C20","","","","",""
1,"Ephara's Radiance",,,"","","","","","",""
1,"Ephemerate",,,"","","","","","",""
1,"Epic Confrontation",,,"","","","","","",""
1,"Epic Experiment",,,"","","","","","",""
1,"Epic Experiment",,,"","C15","216","","","",""
1,"Epicure of Blood",,,"","","","","","",""
1,"Epiphany Storm",,,"","","","","","",""
1,"Epitaph Golem",,,"","","","","","",""
1,"Epochrasite",,,"","","","","","",""
1,"Eradicate",,,"","","","","","",""
1,"Erebos, Bleak-Hearted",,,"","","","","","",""
1,"Erebos's Emissary",,,"","","","","","",""
1,"Erebos's Intervention",,,"","","","","","",""
1,"Erratic Cyclops",,,"","","","","","",""
2,"Erratic Cyclops",,,"","GRN","98","","","",""
2,"Erratic Visionary",,,"","","","","","",""
2,"Erstwhile Trooper",,,"","","","","","",""
1,"Escape Velocity",,,"","","","","","",""
1,"Esika's Chariot",,,"","","","","","",""
1,"Esior, Wardwing Familiar",,,"","","","","","",""
1,"Esix, Fractal Bloom",,,"","","","","","",""
2,"Esper Charm",,,"","","","","","",""
1,"Esperzoa",,,"","MMA","43","","","",""
1,"Essence Infusion",,,"","","","","","",""
1,"Essence Pulse",,,"","","","","","",""
5,"Essence Scatter",,,"","AKR","60","","","",""
1,"Estrid, the Masked",,,"","C18","","","","",""
1,"Estrid's Invocation",,,"","","","","","",""
1,"Etali, Primal Storm",,,"","","","","","",""
1,"Etali, Primal Storm",,,"","C20","","","","",""
1,"Etched Oracle",,,"","","","","","",""
1,"Eternal Dragon",,,"","C20","","","","",""
1,"Eternal Skylord",,,"","","","","","",""
1,"Eternal Taskmaster",,,"","","","","","",""
2,"Eternal Thirst",,,"","","","","","",""
4,"Eternal Witness",,,"","PLIST","166","","","",""
1,"Eternal Witness",,,"","CMR","","","","",""
1,"Ethercaste Knight",,,"","","","","","",""
1,"Ethereal Absolution",,,"","","","","","",""
1,"Ethereal Armor",,,"","RTR","9","","","",""
1,"Ethereal Forager",,,"","C20","","","","",""
1,"Ethereal Guidance",,,"","","","","","",""
1,"Ethereal Valkyrie",,,"","","","","","",""
1,"Etherium Sculptor",,,"","","","","","",""
1,"Etherium-Horn Sorcerer",,,"","PLIST","209","","","",""
1,"Etrata, the Silencer",,,"","","","","","",""
1,"Eureka Moment",,,"","","","","","",""
1,"Eutropia the Twice-Favored",,,"","","","","","",""
1,"Evangel of Heliod",,,"","","","","","",""
2,"Evangel of Heliod",,,"","THS","11","","","",""
4,"Evasive Action",,,"","","","","","",""
1,"Ever After",,,"","C20","","","","",""
1,"Ever-Watching Threshold",,,"","","","","","",""
2,"Everdawn Champion",,,"","","","","","",""
1,"Everflame Eidolon",,,"","","","","","",""
4,"Everflowing Chalice",,,"","PLIST","254","","","",""
1,"Evil Twin",,,"","","","","","",""
2,"Evincar's Justice",,,"","","","","","",""
1,"Evolution Charm",,,"","C20","","","","",""
2,"Evolution Sage",,,"","","","","","",""
1,"Evolution Sage",,,"","","","","","",""
1,"Evolving Wilds",,,"","","","","","",""
1,"Evolving Wilds",,,"","ZNC","","","","",""
33,"Evolving Wilds",,,"","","","","","",""
1,"Evolving Wilds",,,"","ELD","","","","",""
1,"Evolving Wilds",,,"","","","","","",""
1,"Evra, Halcyon Witness",,,"","","","","","",""
1,"Exalted Angel",,,"","","","","","",""
1,"Exava, Rakdos Blood Witch",,,"","","","","","",""
1,"Excavated Wall",,,"","","","","","",""
1,"Excavation",,,"","","","","","",""
1,"Excavation Elephant",,,"","","","","","",""
1,"Excavation Technique",,,"","","","","","",""
1,"Exclusion Mage",,,"","","","","","",""
1,"Excoriate",,,"","","","","","",""
3,"Executioner's Capsule",,,"","C16","109","","","",""
1,"Exemplar of Strength",,,"","AKR","190","","","",""
1,"Exhilarating Elocution",,,"","","","","","",""
1,"Exotic Orchard",,,"","","","","","",""
1,"Exotic Orchard",,,"","","","","","",""
1,"Exotic Orchard",,,"","","","","","",""
1,"Exotic Orchard",,,"","","","","","",""
1,"Exotic Orchard",,,"","","","","","",""
7,"Exotic Orchard",,,"","C20","273","","","",""
1,"Exotic Orchard",,,"","C20","","","","",""
1,"Expanded Anatomy",,,"","","","","","",""
1,"Expedite",,,"","","","","","",""
4,"Expedite",,,"","BBD","177","","","",""
1,"Expedition Map",,,"","MM2","213","","","",""
1,"Expedition Raptor",,,"","","","","","",""
1,"Expedition Skulker",,,"","","","","","",""
1,"Expel",,,"","","","","","",""
1,"Expel from Orazca",,,"","","","","","",""
1,"Experiment Kraj",,,"","","","","","",""
1,"Experiment One",,,"","","","","","",""
1,"Experimental Frenzy",,,"","","","","","",""
1,"Experimental Overload",,,"","","","","","",""
1,"Exploration",,,"","CNS","164","","","",""
1,"Explore",,,"","CMR","","","","",""
3,"Explore",,,"","JMP","393","","","",""
1,"Explorer's Scope",,,"","","","","","",""
2,"Explorer's Scope",,,"","CNS","198","","","",""
1,"Explosion of Riches",,,"","","","","","",""
2,"Explosive Apparatus",,,"","","","","","",""
4,"Explosive Vegetation",,,"","","","","","",""
1,"Exponential Growth",,,"","","","","","",""
1,"Expressive Iteration",,,"","","","","","",""
1,"Expressive Iteration",,,"","","","","","",""
1,"Expropriate",,,"","","","","","",""
1,"Exquisite Huntmaster",,,"","","","","","",""
2,"Extinguish All Hope",,,"","","","","","",""
1,"Extortion",,,"","","","","","",""
2,"Extract from Darkness",,,"","","","","","",""
1,"Extract from Darkness",,,"","","","","","",""
1,"Extractor Demon",,,"","","","","","",""
1,"Extricator of Sin // Extricator of Flesh",,,"","","","","","",""
1,"Extus, Oriq Overlord // Awaken the Blood Avatar",,,"","","","","","",""
1,"Eye of the Storm",,,"","PLIST","57","","","",""
1,"Eyeblight Assassin",,,"","","","","","",""
1,"Eyeblight Assassin",,,"","BBD","143","","","",""
2,"Eyeblight Cullers",,,"","","","","","",""
3,"Eyeblight Massacre",,,"","","","","","",""
2,"Eyeblight's Ending",,,"","","","","","",""
1,"Eyes in the Skies",,,"","","","","","",""
1,"Eyes of the Wisent",,,"","","","","","",""
1,"Eyetwitch",,,"","","","","","",""
1,"Ezuri's Archers",,,"","","","","","",""
1,"Ezuri's Predation",,,"","","","","","",""
1,"Ezuri's Predation",,,"","C15","36","","","",""
1,"Ezzaroot Channeler",,,"","","","","","",""
1,"Fabricate",,,"","PLIST","58","","","",""
1,"Fabrication Module",,,"","","","","","",""
1,"Fact or Fiction",,,"","ZNC","","","","",""
6,"Fact or Fiction",,,"","","","","","",""
1,"Fact or Fiction",,,"","","","","","",""
1,"Fade into Antiquity",,,"","","","","","",""
1,"Faeburrow Elder",,,"","","","","","",""
1,"Faerie Aerie",,,"","","","","","",""
2,"Faerie Conclave",,,"","","","","","",""
2,"Faerie Mechanist",,,"","MM2","44","","","",""
1,"Faerie Trickery",,,"","","","","","",""
1,"Faerie Vandal",,,"","","","","","",""
1,"Failed Inspection",,,"","","","","","",""
1,"Fain, the Broker",,,"","","","","","",""
2,"Fairgrounds Warden",,,"","","","","","",""
1,"Faith of the Devoted",,,"","","","","","",""
1,"Faith Unbroken",,,"","","","","","",""
5,"Faith's Fetters",,,"","M21","17","","","",""
1,"Faith's Fetters",,,"","","","","","",""
1,"Faith's Shield",,,"","","","","","",""
5,"Faithless Looting",,,"","C19","140","","","",""
1,"Faithless Looting",,,"","","","","","",""
1,"Faithless Looting",,,"","","","","","",""
1,"Faithless Looting",,,"","","","","","",""
1,"Falconer Adept",,,"","","","","","",""
1,"Falkenrath Aristocrat",,,"","MM3","163","","","",""
1,"Falkenrath Gorger",,,"","","","","","",""
1,"Fall from Favor",,,"","","","","","",""
4,"Fall of the Hammer",,,"","","","","","",""
1,"Fall of the Impostor",,,"","","","","","",""
1,"Fall of the Thran",,,"","","","","","",""
1,"Fallen Angel",,,"","","","","","",""
1,"Falthis, Shadowcat Familiar",,,"","","","","","",""
1,"Famished Paladin",,,"","","","","","",""
1,"Fan Bearer",,,"","AKR","17","","","",""
1,"Fan Favorite",,,"","","","","","",""
2,"Fanatical Firebrand",,,"","","","","","",""
1,"Far // Away",,,"","","","","","",""
1,"Far Wanderings",,,"","","","","","",""
1,"Far Wanderings",,,"","","","","","",""
1,"Farbog Revenant",,,"","","","","","",""
2,"Farhaven Elf",,,"","C18","146","","","",""
2,"Farhaven Elf",,,"","","","","","",""
1,"Farm // Market",,,"","AKR","236","","","",""
1,"Farmstead Gleaner",,,"","","","","","",""
5,"Farseek",,,"","C19","165","","","",""
1,"Farsight Mask",,,"","","","","","",""
1,"Fascination",,,"","","","","","",""
2,"Fatal Push",,,"","AER","57","","","",""
1,"Fate Unraveler",,,"","","","","","",""
2,"Fated Retribution",,,"","","","","","",""
1,"Fated Return",,,"","","","","","",""
1,"Fated Return",,,"","","","","","",""
1,"Fateful Showdown",,,"","","","","","",""
1,"Fatespinner",,,"","","","","","",""
1,"Fathom Feeder",,,"","","","","","",""
1,"Fathom Fleet Swordjack",,,"","","","","","",""
2,"Fathom Mage",,,"","PLIST","211","","","",""
1,"Fathom Mage",,,"","CMR","","","","",""
1,"Faultgrinder",,,"","","","","","",""
1,"Fauna Shaman",,,"","","","","","",""
1,"Favorable Winds",,,"","","","","","",""
1,"Fblthp, the Lost",,,"","WAR","50","","","",""
1,"Fearless Fledgling",,,"","","","","","",""
3,"Fearless Halberdier",,,"","","","","","",""
1,"Fearless Liberator",,,"","","","","","",""
1,"Fearless Pup",,,"","","","","","",""
2,"Fearsome Temper",,,"","","","","","",""
2,"Feast of Succession",,,"","","","","","",""
1,"Feat of Resistance",,,"","","","","","",""
1,"Feather, the Redeemed",,,"","WAR","197","","","",""
1,"Fecundity",,,"","","","","","",""
1,"Feed the Serpent",,,"","","","","","",""
1,"Feed the Swarm",,,"","","","","","",""
1,"Feisty Stegosaurus",,,"","","","","","",""
2,"Feldon of the Third Path",,,"","","","","","",""
1,"Feldon of the Third Path",,,"","C19","141","","","",""
1,"Feldon's Cane",,,"","","","","","",""
3,"Felidar Guardian",,,"","","","","","",""
2,"Felidar Retreat",,,"","","","","","",""
2,"Felidar Sovereign",,,"","","","","","",""
1,"Felidar Umbra",,,"","","","","","",""
1,"Feline Sovereign",,,"","","","","","",""
1,"Felisa, Fang of Silverquill",,,"","","","","","",""
1,"Fell Specter",,,"","","","","","",""
1,"Fell the Mighty",,,"","","","","","",""
1,"Fell the Pheasant",,,"","","","","","",""
3,"Fellwar Stone",,,"","PLIST","255","","","",""
3,"Feral Hydra",,,"","","","","","",""
1,"Feral Invocation",,,"","","","","","",""
3,"Fertile Ground",,,"","","","","","",""
1,"Fertile Thicket",,,"","","","","","",""
2,"Fertilid",,,"","","","","","",""
3,"Fertilid",,,"","","","","","",""
1,"Fervent Denial",,,"","","","","","",""
1,"Fervent Mastery",,,"","","","","","",""
2,"Fervent Strike",,,"","","","","","",""
1,"Fervor",,,"","","","","","",""
2,"Festercreep",,,"","","","","","",""
1,"Festering Newt",,,"","","","","","",""
2,"Fetid Imp",,,"","","","","","",""
1,"Feudkiller's Verdict",,,"","","","","","",""
1,"Fevered Visions",,,"","","","","","",""
1,"Field Creeper",,,"","","","","","",""
6,"Field of Ruin",,,"","THB","242","","","",""
1,"Field Research",,,"","","","","","",""
1,"Field Trip",,,"","","","","","",""
1,"Fiend Binder",,,"","","","","","",""
2,"Fiend Hunter",,,"","","","","","",""
6,"Fierce Empath",,,"","","","","","",""
1,"Fierce Guardianship",,,"","C20","","","","",""
1,"Fiery Cannonade",,,"","","","","","",""
1,"Fiery Confluence",,,"","","","","","",""
1,"Fiery Emancipation",,,"","","","","","",""
1,"Fiery Encore",,,"","","","","","",""
1,"Fiery Fall",,,"","","","","","",""
1,"Fiery Finish",,,"","","","","","",""
1,"Fiery Gambit",,,"","","","","","",""
1,"Fiery Hellhound",,,"","","","","","",""
1,"Fiery Intervention",,,"","","","","","",""
4,"Fiery Temper",,,"","","","","","",""
1,"Fight with Fire",,,"","","","","","",""
1,"Filigree Familiar",,,"","","","","","",""
1,"Fill with Fright",,,"","","","","","",""
1,"Fin-Clade Fugitives",,,"","","","","","",""
4,"Final Death",,,"","","","","","",""
1,"Final Flare",,,"","","","","","",""
1,"Final Fortune",,,"","","","","","",""
2,"Final Parting",,,"","","","","","",""
1,"Final Payment",,,"","","","","","",""
1,"Finale of Revelation",,,"","","","","","",""
1,"Find // Finality",,,"","C20","","","","",""
1,"Find // Finality",,,"","","","","","",""
1,"Finders, Keepers",,,"","","","","","",""
1,"Finest Hour",,,"","","","","","",""
1,"Finishing Blow",,,"","","","","","",""
2,"Fire // Ice",,,"","","","","","",""
4,"Fire Diamond",,,"","","","","","",""
2,"Fire Diamond",,,"","CM2","190","","","",""
4,"Fire Urchin",,,"","","","","","",""
1,"Fire Whip",,,"","","","","","",""
1,"Fireball",,,"","","","","","",""
1,"Fireblade Charger",,,"","","","","","",""
1,"Firebolt",,,"","","","","","",""
1,"Firefist Adept",,,"","","","","","",""
1,"Fireflux Squad",,,"","C20","","","","",""
1,"Firemane Angel",,,"","","","","","",""
1,"Firemane Avenger",,,"","","","","","",""
2,"Firemind Vessel",,,"","","","","","",""
1,"Firemind's Research",,,"","","","","","",""
3,"Fires of Yavimaya",,,"","VMA","252","","","",""
1,"Fireshrieker",,,"","","","","","",""
2,"Fireshrieker",,,"","CNS","199","","","",""
1,"Firewake Sliver",,,"","TSP","238","","","",""
1,"Firja, Judge of Valor",,,"","","","","","",""
1,"First Day of Class",,,"","","","","","",""
1,"First Pick",,,"","","","","","",""
2,"First Response",,,"","M15","12","","","",""
1,"First Response",,,"","","","","","",""
1,"Fissure Wizard",,,"","","","","","",""
1,"Fist of Suns",,,"","","","","","",""
1,"Fists of Flame",,,"","","","","","",""
1,"Five-Alarm Fire",,,"","","","","","",""
1,"Five-Finger Discount",,,"","","","","","",""
1,"Flame Jab",,,"","","","","","",""
1,"Flame-Kin Zealot",,,"","","","","","",""
1,"Flameblast Dragon",,,"","","","","","",""
2,"Flamekin Village",,,"","","","","","",""
1,"Flamerush Rider",,,"","","","","","",""
1,"Flames of the Raze-Boar",,,"","","","","","",""
1,"Flameshot",,,"","","","","","",""
1,"Flametongue Kavu",,,"","","","","","",""
1,"Flamewave Invoker",,,"","","","","","",""
1,"Flamewright",,,"","","","","","",""
2,"Flaring Flame-Kin",,,"","","","","","",""
1,"Flavor Judge",,,"","UND","","","","",""
